timestamp,readable_timestamp,provider_id,federation_id,computation_time,total_time,kafka_latency_ms,peak_memory_mb,cpu_percent,bytes_transmitted,dataset_name,status,lattice_size,encryption_time,serialization_time,network_time,service_discovery_time,key_exchange_time,key_verification_time,message_count,retry_count,strategy,threshold,context_sensitivity,node_count,federation_start_time
1749823602.6609702,2025-06-13 15:06:42,ALM_4,fed_j3ldajeh,0.004029273986816406,0.00437474250793457,1.3496875762939453,198.515625,0.0,1572,RecordLink,completed,0,9.5367431640625e-07,0.0001270771026611328,0.0010623931884765625,0.0004596710205078125,0.0011820793151855469,0.000438690185546875,2,0,Unknown,0.5,0.2,1,1749823602.6543016
1749773422.279199,2025-06-13 01:10:22,ALM_3,fed_2a65vbiy,13.625277042388916,13.626014947891235,70.58525085449219,212.64453125,0.0,1924,mushroom_example,completed,0,1.9073486328125e-06,0.0001327991485595703,0.002936840057373047,0.0005233287811279297,0.0028884410858154297,0.0021386146545410156,2,0,Unknown,0.5,0.2,1,1749773408.5813358
1749773424.1179426,2025-06-13 01:10:24,ALM_2,fed_2a65vbiy,15.141210317611694,15.141812324523926,368.31164360046387,213.8359375,0.0,83615,mushroom_example,completed,0,1.9073486328125e-06,0.00027298927307128906,0.007331371307373047,0.0007367134094238281,0.003795623779296875,0.0021266937255859375,2,0,Unknown,0.5,0.2,1,1749773408.5810812
1749773426.9641366,2025-06-13 01:10:26,ALM_1,fed_2a65vbiy,17.634671926498413,17.635650157928467,726.8798351287842,213.7890625,0.0,131691,mushroom_example,completed,0,1.430511474609375e-06,0.00038743019104003906,0.00894021987915039,0.0006556510925292969,0.0034224987030029297,0.002428293228149414,2,0,Unknown,0.5,0.2,1,1749773408.5901816
1749773428.3706825,2025-06-13 01:10:28,ALM_4,fed_2a65vbiy,19.230350255966187,19.230929136276245,532.9327583312988,215.15234375,0.0,113564,mushroom_example,completed,0,1.9073486328125e-06,0.0003490447998046875,0.007816553115844727,0.0006058216094970703,0.003359556198120117,0.002473592758178711,2,0,Unknown,0.5,0.2,1,1749773408.579732
1749773434.2557132,2025-06-13 01:10:34,ALM_5,fed_2a65vbiy,25.570563316345215,25.57218599319458,66.71500205993652,215.46875,0.0,173809,mushroom_example,completed,0,1.9073486328125e-06,0.0007033348083496094,0.013110160827636719,0.0005328655242919922,0.003237009048461914,0.0023322105407714844,2,0,Unknown,0.5,0.2,1,1749773408.5836523
1749773947.3642712,2025-06-13 01:19:07,ALM_4,fed_l4if41r5,2.405367374420166,2.405611753463745,2.064228057861328,210.53515625,0.0,1582,chess_example,completed,0,1.6689300537109375e-06,0.0001392364501953125,0.0016095638275146484,0.0005476474761962891,0.0020227432250976562,0.0008726119995117188,2,0,Unknown,0.5,0.2,1,1749773944.9558966
1749773948.191602,2025-06-13 01:19:08,ALM_1,fed_l4if41r5,3.23002290725708,3.2302322387695312,1.409292221069336,210.79296875,0.0,1942,chess_example,completed,0,2.1457672119140625e-06,0.00011301040649414062,0.0008821487426757812,0.0004379749298095703,0.001161813735961914,0.0004405975341796875,2,0,Unknown,0.5,0.2,1,1749773944.9592083
1749773948.3059492,2025-06-13 01:19:08,ALM_2,fed_l4if41r5,3.3471250534057617,3.3473775386810303,1.4448165893554688,205.89453125,0.0,1587,chess_example,completed,0,2.384185791015625e-06,0.00010752677917480469,0.0013937950134277344,0.0009245872497558594,0.0029485225677490234,0.0009348392486572266,2,0,Unknown,0.5,0.2,1,1749773944.9565353
1749773948.9566796,2025-06-13 01:19:08,ALM_5,fed_l4if41r5,3.9876999855041504,3.9879229068756104,9.091615676879883,211.87109375,0.0,101611,chess_example,completed,0,1.430511474609375e-06,0.0002608299255371094,0.0018210411071777344,0.0005669593811035156,0.0019197463989257812,0.0003840923309326172,2,0,Unknown,0.5,0.2,1,1749773944.9586406
