CPU_Usage,CPU_UsageFedFCA,CPU_Usage_Classical_FCA,RAM_Usage,RAM_UsageFedFCA,RAM_Usage_Classical_FCA,RAM_Used,RAM_UsedFedFCA,RAM_Used_Classical_FCA,Runtime FedFCA_ARES_LDP,Runtime_Classical_FCA,context_sensitivity,dataset_name,fraction,global_stability,num_providers,runtimeFedFCA,threshold,type_partition
4.8,4.8,7.65,10.25,10.25,15.5,0.9798336029052734,0.9798336029052734,1.64935302734375,66.50083780288696,451.37645721435547,0.4,mushroom,0.75,0.38549494374237914,10,66.49948740005493,0,IID
5,5,7.65,10.3,10.3,15.5,0.9871616363525391,0.9871616363525391,1.64935302734375,67.14964270591736,451.37645721435547,0.5,mushroom,0.75,0.3782311255690464,10,67.14829182624817,0,IID
10,10,7.65,10.3,10.3,15.5,0.9904708862304688,0.9904708862304688,1.64935302734375,60.86432409286499,451.37645721435547,0.6,mushroom,0.75,0.3704332118800556,10,60.86294150352478,0,IID
0,0,7.65,10.25,10.25,15.5,0.9866180419921875,0.9866180419921875,1.64935302734375,62.847978591918945,451.37645721435547,0.7,mushroom,0.75,0.3620798686109375,10,62.84551477432251,0,IID
7.5,7.5,7.65,10.3,10.3,15.5,0.9890480041503906,0.9890480041503906,1.64935302734375,61.862717390060425,451.37645721435547,0.8,mushroom,0.75,0.366853423787293,10,61.86130428314209,0,IID
36.15,36.15,7.65,10.25,10.25,15.5,0.9802474975585938,0.9802474975585938,1.64935302734375,61.20706486701965,451.37645721435547,0.9,mushroom,0.75,0.3610764031585255,10,61.2056679725647,0,IID
30.95,30.95,7.65,10.25,10.25,15.5,0.9804553985595703,0.9804553985595703,1.64935302734375,54.301889419555664,451.37645721435547,0.1,mushroom,0.75,0.315625,10,54.301837682724,0.2,IID
0,0,7.65,10.350000000000001,10.350000000000001,15.5,0.994842529296875,0.994842529296875,1.64935302734375,55.46159625053406,451.37645721435547,0.2,mushroom,0.75,0.4861111111111111,10,55.46155095100403,0.2,IID
35.8,35.8,7.65,10.350000000000001,10.350000000000001,15.5,0.9943313598632812,0.9943313598632812,1.64935302734375,54.436476945877075,451.37645721435547,0.3,mushroom,0.75,0.421875,10,54.43640613555908,0.2,IID
31.45,31.45,7.65,10.3,10.3,15.5,0.985382080078125,0.985382080078125,1.64935302734375,52.63611102104187,451.37645721435547,0.4,mushroom,0.75,0.609375,10,52.63606667518616,0.2,IID
2.5,2.5,7.65,10.3,10.3,15.5,0.9864349365234375,0.9864349365234375,1.64935302734375,54.35983371734619,451.37645721435547,0.5,mushroom,0.75,0.20220588235294118,10,54.359790086746216,0.2,IID
5.25,5.25,7.65,10.350000000000001,10.350000000000001,15.5,0.9949684143066406,0.9949684143066406,1.64935302734375,52.50267577171326,451.37645721435547,0.6,mushroom,0.75,0.35714285714285715,10,52.502625942230225,0.2,IID
4.75,4.75,7.65,10.350000000000001,10.350000000000001,15.5,0.99688720703125,0.99688720703125,1.64935302734375,53.50512409210205,451.37645721435547,0.7,mushroom,0.75,0.5714285714285714,10,53.5050733089447,0.2,IID
7.15,7.15,7.65,10.3,10.3,15.5,0.989715576171875,0.989715576171875,1.64935302734375,51.01960778236389,451.37645721435547,0.8,mushroom,0.75,0.421875,10,51.019498348236084,0.2,IID
7.4,7.4,7.65,10.350000000000001,10.350000000000001,15.5,0.9971809387207031,0.9971809387207031,1.64935302734375,54.93918514251709,451.37645721435547,0.9,mushroom,0.75,0.3392857142857143,10,54.93914008140564,0.2,IID
27.5,27.5,7.65,10.4,10.4,15.5,1.0008888244628906,1.0008888244628906,1.64935302734375,55.196046113967896,451.37645721435547,0.1,mushroom,0.75,0,10,55.1959707736969,0.3,IID
34.3,34.3,7.65,10.4,10.4,15.5,0.9964885711669922,0.9964885711669922,1.64935302734375,51.76459765434265,451.37645721435547,0.2,mushroom,0.75,0,10,51.764559745788574,0.3,IID
2.5,2.5,7.65,10.350000000000001,10.350000000000001,15.5,0.9898033142089844,0.9898033142089844,1.64935302734375,54.13237452507019,451.37645721435547,0.3,mushroom,0.75,0,10,54.13233399391174,0.3,IID
0,0,7.65,10.350000000000001,10.350000000000001,15.5,0.9902439117431641,0.9902439117431641,1.64935302734375,51.452394008636475,451.37645721435547,0.4,mushroom,0.75,0,10,51.45235633850098,0.3,IID
7.5,7.5,7.65,10.350000000000001,10.350000000000001,15.5,0.9925632476806641,0.9925632476806641,1.64935302734375,54.66073727607727,451.37645721435547,0.5,mushroom,0.75,0.75,10,54.66069984436035,0.3,IID
4.75,4.75,7.65,10.3,10.3,15.5,0.9867382049560547,0.9867382049560547,1.64935302734375,55.70870232582092,451.37645721435547,0.6,mushroom,0.75,0,10,55.70865535736084,0.3,IID
0,0,7.65,10.3,10.3,15.5,0.9877395629882812,0.9877395629882812,1.64935302734375,50.45153331756592,451.37645721435547,0.7,mushroom,0.75,0,10,50.451495885849,0.3,IID
5,5,7.65,10.350000000000001,10.350000000000001,15.5,0.9938163757324219,0.9938163757324219,1.64935302734375,53.62233233451843,451.37645721435547,0.8,mushroom,0.75,0,10,53.62229585647583,0.3,IID
9.55,9.55,7.65,10.4,10.4,15.5,0.9987239837646484,0.9987239837646484,1.64935302734375,50.28049850463867,451.37645721435547,0.9,mushroom,0.75,0,10,50.28046202659607,0.3,IID
4.75,4.75,7.65,10.350000000000001,10.350000000000001,15.5,0.9914283752441406,0.9914283752441406,1.64935302734375,57.672248125076294,451.37645721435547,0.1,mushroom,0.75,0,10,57.67220497131348,0.4,IID
32.5,32.5,7.65,10.25,10.25,15.5,0.9826030731201172,0.9826030731201172,1.64935302734375,55.59124732017517,451.37645721435547,0.2,mushroom,0.75,0,10,55.591166973114014,0.4,IID
20,20,7.65,10.35,10.35,15.5,0.9942188262939453,0.9942188262939453,1.64935302734375,51.993568897247314,451.37645721435547,0.3,mushroom,0.75,0,10,51.99353218078613,0.4,IID
0,0,7.65,10.4,10.4,15.5,0.99945068359375,0.99945068359375,1.64935302734375,53.9334077835083,451.37645721435547,0.4,mushroom,0.75,0,10,53.9333713054657,0.4,IID
36.7,36.7,7.65,10.3,10.3,15.5,0.9877452850341797,0.9877452850341797,1.64935302734375,54.40377378463745,451.37645721435547,0.5,mushroom,0.75,0,10,54.403712034225464,0.4,IID
38.95,38.95,7.65,10.350000000000001,10.350000000000001,15.5,0.9953174591064453,0.9953174591064453,1.64935302734375,53.96943426132202,451.37645721435547,0.6,mushroom,0.75,0,10,53.96939730644226,0.4,IID
0,0,7.65,10.4,10.4,15.5,1.003631591796875,1.003631591796875,1.64935302734375,54.26270580291748,451.37645721435547,0.7,mushroom,0.75,0,10,54.26266860961914,0.4,IID
2.5,2.5,7.65,10.350000000000001,10.350000000000001,15.5,0.9941616058349609,0.9941616058349609,1.64935302734375,51.1122088432312,451.37645721435547,0.8,mushroom,0.75,0,10,51.1121711730957,0.4,IID
2.5,2.5,7.65,10.25,10.25,15.5,0.9793014526367188,0.9793014526367188,1.64935302734375,56.666319608688354,451.37645721435547,0.9,mushroom,0.75,0,10,56.66628384590149,0.4,IID
28.95,28.95,7.65,10.25,10.25,15.5,0.9846420288085938,0.9846420288085938,1.64935302734375,51.8927948474884,451.37645721435547,0.1,mushroom,0.75,0,10,51.89273524284363,0.5,IID
33.05,33.05,7.65,10.3,10.3,15.5,0.9890079498291016,0.9890079498291016,1.64935302734375,55.289223432540894,451.37645721435547,0.2,mushroom,0.75,0,10,55.28918719291687,0.5,IID
